Date,AQI,state_id
13-04-2016,34,TX
14-04-2016,44,TX
15-04-2016,46,TX
16-04-2016,46,TX
17-04-2016,46,TX
18-04-2016,43,TX
19-04-2016,47,TX
20-04-2016,46,TX
21-04-2016,50,TX
22-04-2016,61,TX
23-04-2016,84,TX
24-04-2016,61,TX
25-04-2016,42,TX
26-04-2016,52,TX
27-04-2016,50,TX
28-04-2016,87,TX
29-04-2016,69,TX
30-04-2016,42,TX
01-05-2016,43,TX
02-05-2016,34,TX
03-05-2016,61,TX
04-05-2016,50,TX
05-05-2016,77,TX
06-05-2016,93,TX
07-05-2016,93,TX
08-05-2016,43,TX
09-05-2016,54,TX
10-05-2016,70,TX
11-05-2016,77,TX
12-05-2016,64,TX
13-05-2016,93,TX
14-05-2016,45,TX
15-05-2016,49,TX
16-05-2016,58,TX
17-05-2016,64,TX
18-05-2016,31,TX
19-05-2016,34,TX
20-05-2016,93,TX
21-05-2016,54,TX
22-05-2016,51,TX
23-05-2016,46,TX
24-05-2016,45,TX
25-05-2016,60,TX
26-05-2016,37,TX
27-05-2016,50,TX
28-05-2016,45,TX
29-05-2016,48,TX
30-05-2016,77,TX
31-05-2016,39,TX
01-06-2016,44,TX
02-06-2016,38,TX
03-06-2016,47,TX
04-06-2016,58,TX
05-06-2016,80,TX
06-06-2016,133,TX
07-06-2016,174,TX
08-06-2016,143,TX
09-06-2016,115,TX
10-06-2016,108,TX
11-06-2016,48,TX
12-06-2016,36,TX
13-06-2016,39,TX
14-06-2016,49,TX
15-06-2016,67,TX
16-06-2016,61,TX
17-06-2016,71,TX
18-06-2016,64,TX
19-06-2016,61,TX
20-06-2016,122,TX
21-06-2016,55,TX
22-06-2016,49,TX
23-06-2016,51,TX
24-06-2016,50,TX
25-06-2016,42,TX
26-06-2016,49,TX
27-06-2016,74,TX
28-06-2016,80,TX
29-06-2016,105,TX
30-06-2016,143,TX
01-07-2016,129,TX
02-07-2016,63,TX
03-07-2016,61,TX
04-07-2016,49,TX
05-07-2016,57,TX
06-07-2016,52,TX
07-07-2016,55,TX
08-07-2016,56,TX
09-07-2016,55,TX
10-07-2016,66,TX
11-07-2016,89,TX
12-07-2016,64,TX
13-07-2016,56,TX
14-07-2016,47,TX
15-07-2016,72,TX
16-07-2016,80,TX
17-07-2016,51,TX
18-07-2016,47,TX
19-07-2016,58,TX
20-07-2016,58,TX
21-07-2016,74,TX
22-07-2016,93,TX
23-07-2016,64,TX
24-07-2016,61,TX
25-07-2016,71,TX
26-07-2016,108,TX
27-07-2016,71,TX
28-07-2016,67,TX
29-07-2016,54,TX
30-07-2016,44,TX
31-07-2016,43,TX
01-08-2016,65,TX
02-08-2016,64,TX
03-08-2016,61,TX
04-08-2016,77,TX
05-08-2016,108,TX
06-08-2016,71,TX
07-08-2016,55,TX
08-08-2016,58,TX
09-08-2016,61,TX
10-08-2016,93,TX
11-08-2016,61,TX
12-08-2016,64,TX
13-08-2016,71,TX
14-08-2016,48,TX
15-08-2016,42,TX
16-08-2016,43,TX
17-08-2016,30,TX
18-08-2016,27,TX
19-08-2016,26,TX
20-08-2016,40,TX
21-08-2016,50,TX
22-08-2016,34,TX
23-08-2016,49,TX
24-08-2016,49,TX
25-08-2016,47,TX
26-08-2016,43,TX
27-08-2016,64,TX
28-08-2016,46,TX
29-08-2016,44,TX
30-08-2016,50,TX
31-08-2016,126,TX
01-09-2016,71,TX
02-09-2016,84,TX
03-09-2016,77,TX
04-09-2016,84,TX
05-09-2016,36,TX
06-09-2016,45,TX
07-09-2016,57,TX
08-09-2016,72,TX
09-09-2016,62,TX
10-09-2016,48,TX
11-09-2016,108,TX
12-09-2016,74,TX
13-09-2016,64,TX
14-09-2016,45,TX
15-09-2016,77,TX
16-09-2016,100,TX
17-09-2016,93,TX
18-09-2016,64,TX
19-09-2016,80,TX
20-09-2016,105,TX
21-09-2016,136,TX
22-09-2016,108,TX
23-09-2016,50,TX
24-09-2016,33,TX
25-09-2016,26,TX
26-09-2016,29,TX
27-09-2016,48,TX
28-09-2016,77,TX
29-09-2016,42,TX
30-09-2016,71,TX
01-10-2016,115,TX
02-10-2016,93,TX
03-10-2016,105,TX
04-10-2016,50,TX
05-10-2016,44,TX
06-10-2016,39,TX
07-10-2016,31,TX
08-10-2016,47,TX
09-10-2016,71,TX
10-10-2016,67,TX
11-10-2016,100,TX
12-10-2016,67,TX
13-10-2016,34,TX
14-10-2016,45,TX
15-10-2016,44,TX
16-10-2016,38,TX
17-10-2016,39,TX
18-10-2016,36,TX
19-10-2016,34,TX
20-10-2016,45,TX
21-10-2016,44,TX
22-10-2016,51,TX
23-10-2016,46,TX
24-10-2016,44,TX
25-10-2016,47,TX
26-10-2016,43,TX
27-10-2016,49,TX
28-10-2016,77,TX
29-10-2016,47,TX
30-10-2016,44,TX
31-10-2016,61,TX
01-11-2016,41,TX
02-11-2016,41,TX
03-11-2016,30,TX
04-11-2016,58,TX
05-11-2016,52,TX
06-11-2016,48,TX
07-11-2016,50,TX
08-11-2016,55,TX
09-11-2016,43,TX
10-11-2016,51,TX
11-11-2016,53,TX
12-11-2016,45,TX
13-11-2016,49,TX
14-11-2016,46,TX
15-11-2016,54,TX
16-11-2016,45,TX
17-11-2016,44,TX
18-11-2016,32,TX
19-11-2016,38,TX
20-11-2016,54,TX
21-11-2016,44,TX
22-11-2016,33,TX
23-11-2016,35,TX
24-11-2016,48,TX
25-11-2016,41,TX
26-11-2016,57,TX
27-11-2016,57,TX
28-11-2016,43,TX
29-11-2016,41,TX
30-11-2016,38,TX
01-12-2016,39,TX
02-12-2016,43,TX
03-12-2016,31,TX
04-12-2016,26,TX
05-12-2016,40,TX
06-12-2016,33,TX
07-12-2016,37,TX
08-12-2016,24,TX
09-12-2016,30,TX
10-12-2016,35,TX
11-12-2016,29,TX
12-12-2016,47,TX
13-12-2016,55,TX
14-12-2016,65,TX
15-12-2016,61,TX
16-12-2016,38,TX
17-12-2016,36,TX
18-12-2016,34,TX
19-12-2016,50,TX
20-12-2016,58,TX
21-12-2016,45,TX
22-12-2016,35,TX
23-12-2016,75,TX
24-12-2016,60,TX
25-12-2016,33,TX
26-12-2016,46,TX
27-12-2016,37,TX
28-12-2016,47,TX
29-12-2016,40,TX
30-12-2016,32,TX
31-12-2016,40,TX
01-01-2016,17,GA
04-01-2016,10,GA
07-01-2016,4,GA
10-01-2016,7,GA
13-01-2016,5,GA
16-01-2016,17,GA
19-01-2016,11,GA
22-01-2016,3,GA
25-01-2016,14,GA
28-01-2016,10,GA
31-01-2016,20,GA
06-02-2016,6,GA
09-02-2016,10,GA
12-02-2016,21,GA
15-02-2016,13,GA
18-02-2016,14,GA
21-02-2016,24,GA
27-02-2016,12,GA
01-03-2016,44,GA
02-03-2016,39,GA
03-03-2016,36,GA
04-03-2016,37,GA
05-03-2016,39,GA
06-03-2016,37,GA
07-03-2016,50,GA
08-03-2016,58,GA
09-03-2016,50,GA
10-03-2016,45,GA
11-03-2016,33,GA
12-03-2016,42,GA
13-03-2016,40,GA
14-03-2016,46,GA
15-03-2016,61,GA
16-03-2016,49,GA
17-03-2016,48,GA
18-03-2016,51,GA
19-03-2016,40,GA
20-03-2016,34,GA
21-03-2016,40,GA
22-03-2016,47,GA
23-03-2016,49,GA
24-03-2016,45,GA
25-03-2016,44,GA
26-03-2016,44,GA
27-03-2016,32,GA
28-03-2016,39,GA
29-03-2016,46,GA
30-03-2016,58,GA
31-03-2016,41,GA
01-04-2016,35,GA
02-04-2016,40,GA
03-04-2016,44,GA
04-04-2016,50,GA
05-04-2016,44,GA
06-04-2016,46,GA
07-04-2016,38,GA
08-04-2016,37,GA
09-04-2016,42,GA
10-04-2016,42,GA
11-04-2016,48,GA
12-04-2016,45,GA
13-04-2016,45,GA
14-04-2016,54,GA
15-04-2016,61,GA
16-04-2016,51,GA
17-04-2016,84,GA
18-04-2016,90,GA
19-04-2016,84,GA
20-04-2016,112,GA
21-04-2016,61,GA
22-04-2016,42,GA
23-04-2016,48,GA
24-04-2016,58,GA
25-04-2016,67,GA
26-04-2016,47,GA
27-04-2016,42,GA
28-04-2016,47,GA
29-04-2016,50,GA
30-04-2016,50,GA
01-05-2016,39,GA
02-05-2016,38,GA
03-05-2016,37,GA
04-05-2016,43,GA
05-05-2016,31,GA
06-05-2016,47,GA
07-05-2016,50,GA
08-05-2016,54,GA
09-05-2016,49,GA
10-05-2016,45,GA
11-05-2016,46,GA
12-05-2016,39,GA
13-05-2016,45,GA
14-05-2016,44,GA
15-05-2016,42,GA
16-05-2016,44,GA
17-05-2016,41,GA
18-05-2016,35,GA
19-05-2016,33,GA
20-05-2016,23,GA
21-05-2016,38,GA
22-05-2016,48,GA
23-05-2016,93,GA
24-05-2016,97,GA
25-05-2016,84,GA
26-05-2016,64,GA
27-05-2016,53,GA
28-05-2016,45,GA
29-05-2016,45,GA
30-05-2016,49,GA
31-05-2016,61,GA
01-06-2016,43,GA
02-06-2016,44,GA
03-06-2016,44,GA
04-06-2016,38,GA
05-06-2016,26,GA
06-06-2016,43,GA
07-06-2016,50,GA
08-06-2016,49,GA
09-06-2016,67,GA
10-06-2016,90,GA
11-06-2016,74,GA
12-06-2016,71,GA
13-06-2016,61,GA
14-06-2016,58,GA
15-06-2016,47,GA
16-06-2016,50,GA
17-06-2016,46,GA
18-06-2016,44,GA
19-06-2016,41,GA
20-06-2016,49,GA
21-06-2016,44,GA
22-06-2016,44,GA
23-06-2016,42,GA
25-06-2016,67,GA
26-06-2016,46,GA
27-06-2016,45,GA
28-06-2016,51,GA
29-06-2016,50,GA
30-06-2016,71,GA
01-07-2016,77,GA
02-07-2016,50,GA
03-07-2016,48,GA
04-07-2016,34,GA
05-07-2016,31,GA
06-07-2016,36,GA
07-07-2016,29,GA
08-07-2016,29,GA
10-07-2016,41,GA
11-07-2016,37,GA
12-07-2016,30,GA
13-07-2016,36,GA
14-07-2016,31,GA
15-07-2016,44,GA
16-07-2016,34,GA
17-07-2016,33,GA
18-07-2016,35,GA
19-07-2016,41,GA
20-07-2016,51,GA
21-07-2016,42,GA
22-07-2016,54,GA
23-07-2016,39,GA
24-07-2016,43,GA
25-07-2016,38,GA
26-07-2016,48,GA
27-07-2016,31,GA
28-07-2016,29,GA
29-07-2016,31,GA
30-07-2016,37,GA
31-07-2016,40,GA
01-08-2016,46,GA
02-08-2016,34,GA
03-08-2016,42,GA
04-08-2016,40,GA
05-08-2016,49,GA
06-08-2016,44,GA
07-08-2016,39,GA
08-08-2016,32,GA
09-08-2016,30,GA
10-08-2016,24,GA
11-08-2016,24,GA
12-08-2016,32,GA
13-08-2016,26,GA
14-08-2016,30,GA
15-08-2016,44,GA
16-08-2016,33,GA
17-08-2016,34,GA
18-08-2016,32,GA
19-08-2016,31,GA
20-08-2016,24,GA
21-08-2016,28,GA
22-08-2016,41,GA
23-08-2016,39,GA
24-08-2016,38,GA
25-08-2016,38,GA
26-08-2016,39,GA
27-08-2016,38,GA
28-08-2016,49,GA
29-08-2016,48,GA
30-08-2016,50,GA
31-08-2016,54,GA
01-09-2016,42,GA
02-09-2016,39,GA
03-09-2016,34,GA
04-09-2016,35,GA
05-09-2016,39,GA
06-09-2016,46,GA
07-09-2016,51,GA
08-09-2016,50,GA
09-09-2016,49,GA
10-09-2016,41,GA
11-09-2016,44,GA
12-09-2016,43,GA
13-09-2016,40,GA
14-09-2016,45,GA
15-09-2016,43,GA
16-09-2016,45,GA
17-09-2016,37,GA
18-09-2016,23,GA
19-09-2016,40,GA
20-09-2016,44,GA
21-09-2016,50,GA
22-09-2016,50,GA
23-09-2016,48,GA
24-09-2016,47,GA
25-09-2016,43,GA
26-09-2016,46,GA
27-09-2016,44,GA
28-09-2016,61,GA
29-09-2016,34,GA
30-09-2016,41,GA
01-10-2016,45,GA
02-10-2016,45,GA
03-10-2016,44,GA
04-10-2016,48,GA
05-10-2016,44,GA
06-10-2016,41,GA
07-10-2016,40,GA
08-10-2016,39,GA
09-10-2016,38,GA
10-10-2016,42,GA
11-10-2016,44,GA
12-10-2016,64,GA
13-10-2016,67,GA
14-10-2016,50,GA
15-10-2016,40,GA
16-10-2016,41,GA
17-10-2016,49,GA
18-10-2016,37,GA
19-10-2016,44,GA
20-10-2016,42,GA
21-10-2016,29,GA
22-10-2016,34,GA
23-10-2016,47,GA
24-10-2016,50,GA
25-10-2016,54,GA
26-10-2016,58,GA
27-10-2016,49,GA
28-10-2016,46,GA
29-10-2016,67,GA
30-10-2016,49,GA
31-10-2016,47,GA
17-11-2016,60,GA
20-11-2016,14,GA
23-11-2016,35,GA
26-11-2016,22,GA
29-11-2016,11,GA
02-12-2016,11,GA
05-12-2016,2,GA
08-12-2016,11,GA
11-12-2016,21,GA
17-12-2016,14,GA
20-12-2016,20,GA
23-12-2016,18,GA
26-12-2016,26,GA
29-12-2016,10,GA
01-01-2016,33,AL
04-01-2016,22,AL
07-01-2016,28,AL
10-01-2016,13,AL
13-01-2016,36,AL
16-01-2016,23,AL
19-01-2016,26,AL
22-01-2016,20,AL
25-01-2016,31,AL
28-01-2016,28,AL
31-01-2016,20,AL
03-02-2016,29,AL
06-02-2016,20,AL
09-02-2016,11,AL
12-02-2016,45,AL
15-02-2016,22,AL
18-02-2016,32,AL
21-02-2016,25,AL
24-02-2016,10,AL
27-02-2016,51,AL
01-03-2016,23,AL
02-03-2016,36,AL
03-03-2016,39,AL
04-03-2016,36,AL
05-03-2016,44,AL
06-03-2016,44,AL
07-03-2016,45,AL
08-03-2016,42,AL
09-03-2016,38,AL
10-03-2016,41,AL
11-03-2016,30,AL
12-03-2016,29,AL
13-03-2016,46,AL
14-03-2016,43,AL
15-03-2016,40,AL
16-03-2016,41,AL
17-03-2016,39,AL
18-03-2016,34,AL
19-03-2016,35,AL
20-03-2016,37,AL
21-03-2016,42,AL
22-03-2016,46,AL
23-03-2016,46,AL
24-03-2016,39,AL
25-03-2016,38,AL
26-03-2016,33,AL
27-03-2016,31,AL
28-03-2016,45,AL
29-03-2016,42,AL
30-03-2016,44,AL
31-03-2016,44,AL
01-04-2016,28,AL
02-04-2016,40,AL
03-04-2016,45,AL
04-04-2016,48,AL
05-04-2016,64,AL
06-04-2016,50,AL
07-04-2016,58,AL
08-04-2016,44,AL
09-04-2016,49,AL
10-04-2016,47,AL
11-04-2016,45,AL
12-04-2016,30,AL
13-04-2016,17,AL
14-04-2016,32,AL
15-04-2016,31,AL
16-04-2016,31,AL
17-04-2016,44,AL
18-04-2016,64,AL
19-04-2016,51,AL
20-04-2016,46,AL
21-04-2016,48,AL
22-04-2016,47,AL
23-04-2016,50,AL
24-04-2016,58,AL
25-04-2016,44,AL
26-04-2016,41,AL
27-04-2016,31,AL
28-04-2016,43,AL
29-04-2016,39,AL
30-04-2016,32,AL
01-05-2016,32,AL
02-05-2016,28,AL
03-05-2016,34,AL
04-05-2016,44,AL
05-05-2016,49,AL
06-05-2016,47,AL
07-05-2016,77,AL
08-05-2016,84,AL
09-05-2016,48,AL
10-05-2016,44,AL
11-05-2016,38,AL
12-05-2016,29,AL
13-05-2016,51,AL
14-05-2016,87,AL
15-05-2016,38,AL
16-05-2016,49,AL
17-05-2016,31,AL
18-05-2016,37,AL
19-05-2016,35,AL
20-05-2016,43,AL
21-05-2016,46,AL
22-05-2016,49,AL
23-05-2016,74,AL
24-05-2016,47,AL
25-05-2016,58,AL
26-05-2016,33,AL
27-05-2016,47,AL
28-05-2016,42,AL
29-05-2016,51,AL
30-05-2016,46,AL
31-05-2016,58,AL
01-06-2016,35,AL
02-06-2016,24,AL
03-06-2016,25,AL
04-06-2016,22,AL
05-06-2016,27,AL
06-06-2016,16,AL
07-06-2016,40,AL
08-06-2016,58,AL
09-06-2016,74,AL
10-06-2016,42,AL
11-06-2016,26,AL
12-06-2016,31,AL
13-06-2016,39,AL
14-06-2016,33,AL
15-06-2016,28,AL
16-06-2016,41,AL
17-06-2016,55,AL
18-06-2016,51,AL
19-06-2016,33,AL
20-06-2016,36,AL
21-06-2016,47,AL
22-06-2016,44,AL
23-06-2016,47,AL
24-06-2016,58,AL
25-06-2016,58,AL
26-06-2016,61,AL
27-06-2016,45,AL
28-06-2016,51,AL
29-06-2016,33,AL
30-06-2016,35,AL
01-07-2016,46,AL
02-07-2016,71,AL
03-07-2016,46,AL
04-07-2016,23,AL
05-07-2016,43,AL
06-07-2016,21,AL
07-07-2016,19,AL
08-07-2016,52,AL
09-07-2016,33,AL
10-07-2016,33,AL
11-07-2016,41,AL
12-07-2016,19,AL
13-07-2016,21,AL
14-07-2016,35,AL
15-07-2016,41,AL
16-07-2016,40,AL
17-07-2016,26,AL
18-07-2016,31,AL
19-07-2016,30,AL
20-07-2016,35,AL
21-07-2016,43,AL
22-07-2016,35,AL
23-07-2016,45,AL
24-07-2016,26,AL
25-07-2016,27,AL
26-07-2016,35,AL
27-07-2016,22,AL
28-07-2016,19,AL
29-07-2016,35,AL
30-07-2016,36,AL
31-07-2016,43,AL
01-08-2016,36,AL
02-08-2016,24,AL
03-08-2016,58,AL
04-08-2016,36,AL
05-08-2016,67,AL
06-08-2016,58,AL
07-08-2016,47,AL
08-08-2016,35,AL
09-08-2016,42,AL
10-08-2016,33,AL
11-08-2016,32,AL
12-08-2016,21,AL
13-08-2016,27,AL
14-08-2016,18,AL
15-08-2016,23,AL
16-08-2016,24,AL
17-08-2016,21,AL
18-08-2016,23,AL
19-08-2016,21,AL
20-08-2016,25,AL
21-08-2016,27,AL
22-08-2016,43,AL
23-08-2016,41,AL
24-08-2016,31,AL
25-08-2016,39,AL
26-08-2016,32,AL
27-08-2016,31,AL
28-08-2016,23,AL
29-08-2016,26,AL
30-08-2016,22,AL
31-08-2016,22,AL
01-09-2016,21,AL
02-09-2016,61,AL
03-09-2016,42,AL
04-09-2016,27,AL
05-09-2016,23,AL
06-09-2016,30,AL
07-09-2016,41,AL
08-09-2016,33,AL
09-09-2016,37,AL
10-09-2016,22,AL
11-09-2016,28,AL
12-09-2016,26,AL
13-09-2016,23,AL
14-09-2016,22,AL
15-09-2016,29,AL
16-09-2016,18,AL
17-09-2016,16,AL
18-09-2016,27,AL
19-09-2016,32,AL
21-09-2016,40,AL
22-09-2016,43,AL
23-09-2016,46,AL
24-09-2016,52,AL
25-09-2016,49,AL
26-09-2016,38,AL
27-09-2016,40,AL
28-09-2016,61,AL
30-09-2016,46,AL
01-10-2016,49,AL
02-10-2016,42,AL
03-10-2016,48,AL
04-10-2016,32,AL
05-10-2016,39,AL
06-10-2016,34,AL
07-10-2016,46,AL
08-10-2016,48,AL
09-10-2016,40,AL
10-10-2016,41,AL
11-10-2016,42,AL
12-10-2016,41,AL
15-10-2016,32,AL
16-10-2016,30,AL
17-10-2016,31,AL
18-10-2016,29,AL
19-10-2016,33,AL
20-10-2016,40,AL
21-10-2016,38,AL
22-10-2016,35,AL
23-10-2016,43,AL
24-10-2016,43,AL
27-10-2016,39,AL
28-10-2016,39,AL
29-10-2016,44,AL
30-10-2016,46,AL
31-10-2016,47,AL
02-11-2016,35,AL
05-11-2016,36,AL
08-11-2016,23,AL
11-11-2016,27,AL
14-11-2016,68,AL
17-11-2016,41,AL
20-11-2016,20,AL
23-11-2016,24,AL
26-11-2016,28,AL
29-11-2016,31,AL
02-12-2016,18,AL
05-12-2016,22,AL
08-12-2016,24,AL
11-12-2016,43,AL
14-12-2016,29,AL
17-12-2016,23,AL
20-12-2016,28,AL
23-12-2016,56,AL
26-12-2016,24,AL
29-12-2016,15,AL
01-01-2016,62,IA
02-01-2016,59,IA
03-01-2016,58,IA
04-01-2016,55,IA
05-01-2016,62,IA
06-01-2016,64,IA
07-01-2016,67,IA
08-01-2016,63,IA
09-01-2016,63,IA
10-01-2016,56,IA
11-01-2016,69,IA
12-01-2016,66,IA
13-01-2016,66,IA
14-01-2016,59,IA
15-01-2016,78,IA
16-01-2016,60,IA
17-01-2016,48,IA
18-01-2016,57,IA
19-01-2016,63,IA
20-01-2016,79,IA
21-01-2016,85,IA
22-01-2016,76,IA
23-01-2016,65,IA
24-01-2016,86,IA
25-01-2016,74,IA
26-01-2016,54,IA
27-01-2016,59,IA
28-01-2016,48,IA
29-01-2016,73,IA
30-01-2016,65,IA
31-01-2016,63,IA
01-02-2016,71,IA
02-02-2016,71,IA
03-02-2016,52,IA
04-02-2016,59,IA
05-02-2016,73,IA
06-02-2016,66,IA
07-02-2016,41,IA
08-02-2016,52,IA
09-02-2016,56,IA
10-02-2016,55,IA
11-02-2016,58,IA
12-02-2016,62,IA
13-02-2016,55,IA
14-02-2016,59,IA
15-02-2016,84,IA
16-02-2016,88,IA
17-02-2016,66,IA
18-02-2016,80,IA
19-02-2016,83,IA
20-02-2016,40,IA
21-02-2016,47,IA
22-02-2016,62,IA
23-02-2016,70,IA
24-02-2016,62,IA
25-02-2016,43,IA
26-02-2016,54,IA
27-02-2016,59,IA
28-02-2016,55,IA
29-02-2016,54,IA
01-03-2016,54,IA
02-03-2016,58,IA
03-03-2016,77,IA
04-03-2016,78,IA
05-03-2016,67,IA
06-03-2016,60,IA
07-03-2016,60,IA
08-03-2016,52,IA
09-03-2016,52,IA
10-03-2016,46,IA
11-03-2016,72,IA
12-03-2016,81,IA
13-03-2016,62,IA
14-03-2016,58,IA
15-03-2016,49,IA
16-03-2016,73,IA
17-03-2016,43,IA
18-03-2016,46,IA
19-03-2016,55,IA
20-03-2016,54,IA
21-03-2016,58,IA
22-03-2016,63,IA
23-03-2016,69,IA
24-03-2016,44,IA
25-03-2016,60,IA
26-03-2016,62,IA
27-03-2016,53,IA
28-03-2016,42,IA
29-03-2016,75,IA
30-03-2016,48,IA
31-03-2016,41,IA
01-04-2016,36,IA
02-04-2016,51,IA
03-04-2016,49,IA
04-04-2016,58,IA
05-04-2016,76,IA
06-04-2016,53,IA
07-04-2016,45,IA
08-04-2016,42,IA
09-04-2016,52,IA
10-04-2016,54,IA
11-04-2016,52,IA
12-04-2016,64,IA
13-04-2016,84,IA
14-04-2016,76,IA
15-04-2016,65,IA
16-04-2016,74,IA
17-04-2016,87,IA
18-04-2016,80,IA
19-04-2016,57,IA
20-04-2016,61,IA
21-04-2016,40,IA
22-04-2016,59,IA
23-04-2016,55,IA
24-04-2016,57,IA
25-04-2016,51,IA
26-04-2016,57,IA
27-04-2016,55,IA
28-04-2016,70,IA
29-04-2016,59,IA
30-04-2016,60,IA
01-05-2016,52,IA
02-05-2016,53,IA
03-05-2016,47,IA
04-05-2016,44,IA
05-05-2016,42,IA
06-05-2016,55,IA
07-05-2016,65,IA
08-05-2016,64,IA
09-05-2016,65,IA
10-05-2016,40,IA
11-05-2016,52,IA
12-05-2016,33,IA
13-05-2016,36,IA
14-05-2016,43,IA
15-05-2016,42,IA
16-05-2016,43,IA
17-05-2016,45,IA
18-05-2016,49,IA
19-05-2016,71,IA
20-05-2016,54,IA
21-05-2016,80,IA
22-05-2016,87,IA
23-05-2016,87,IA
24-05-2016,67,IA
25-05-2016,53,IA
26-05-2016,61,IA
27-05-2016,58,IA
28-05-2016,43,IA
29-05-2016,50,IA
30-05-2016,54,IA
31-05-2016,44,IA
01-06-2016,46,IA
02-06-2016,54,IA
03-06-2016,58,IA
04-06-2016,64,IA
05-06-2016,46,IA
06-06-2016,50,IA
07-06-2016,43,IA
08-06-2016,67,IA
09-06-2016,61,IA
10-06-2016,77,IA
11-06-2016,64,IA
12-06-2016,43,IA
13-06-2016,101,IA
14-06-2016,60,IA
15-06-2016,80,IA
16-06-2016,43,IA
17-06-2016,64,IA
18-06-2016,74,IA
19-06-2016,112,IA
20-06-2016,58,IA
21-06-2016,61,IA
22-06-2016,44,IA
23-06-2016,43,IA
24-06-2016,74,IA
25-06-2016,55,IA
26-06-2016,44,IA
27-06-2016,44,IA
28-06-2016,31,IA
29-06-2016,51,IA
30-06-2016,50,IA
01-07-2016,49,IA
02-07-2016,62,IA
03-07-2016,98,IA
04-07-2016,83,IA
05-07-2016,56,IA
06-07-2016,42,IA
07-07-2016,40,IA
08-07-2016,41,IA
09-07-2016,42,IA
10-07-2016,34,IA
11-07-2016,48,IA
12-07-2016,42,IA
13-07-2016,44,IA
14-07-2016,55,IA
15-07-2016,31,IA
16-07-2016,36,IA
17-07-2016,44,IA
18-07-2016,43,IA
19-07-2016,52,IA
20-07-2016,35,IA
21-07-2016,44,IA
22-07-2016,45,IA
23-07-2016,46,IA
24-07-2016,41,IA
25-07-2016,31,IA
26-07-2016,40,IA
27-07-2016,54,IA
28-07-2016,47,IA
29-07-2016,33,IA
30-07-2016,55,IA
31-07-2016,57,IA
01-08-2016,56,IA
02-08-2016,48,IA
03-08-2016,66,IA
04-08-2016,57,IA
05-08-2016,35,IA
06-08-2016,28,IA
07-08-2016,34,IA
08-08-2016,58,IA
09-08-2016,65,IA
10-08-2016,85,IA
11-08-2016,54,IA
12-08-2016,37,IA
13-08-2016,33,IA
14-08-2016,39,IA
15-08-2016,42,IA
16-08-2016,46,IA
17-08-2016,44,IA
18-08-2016,43,IA
19-08-2016,52,IA
20-08-2016,43,IA
21-08-2016,26,IA
22-08-2016,47,IA
23-08-2016,63,IA
24-08-2016,44,IA
25-08-2016,31,IA
26-08-2016,30,IA
27-08-2016,34,IA
28-08-2016,33,IA
29-08-2016,44,IA
30-08-2016,37,IA
31-08-2016,28,IA
01-09-2016,30,IA
02-09-2016,34,IA
03-09-2016,42,IA
04-09-2016,43,IA
05-09-2016,48,IA
06-09-2016,48,IA
07-09-2016,36,IA
08-09-2016,37,IA
09-09-2016,40,IA
10-09-2016,36,IA
11-09-2016,29,IA
12-09-2016,48,IA
13-09-2016,42,IA
14-09-2016,30,IA
15-09-2016,63,IA
16-09-2016,48,IA
17-09-2016,45,IA
18-09-2016,37,IA
19-09-2016,50,IA
20-09-2016,52,IA
21-09-2016,84,IA
22-09-2016,62,IA
23-09-2016,66,IA
24-09-2016,71,IA
25-09-2016,59,IA
26-09-2016,73,IA
27-09-2016,69,IA
28-09-2016,23,IA
29-09-2016,36,IA
30-09-2016,28,IA
01-10-2016,23,IA
02-10-2016,25,IA
03-10-2016,26,IA
04-10-2016,76,IA
05-10-2016,54,IA
06-10-2016,62,IA
07-10-2016,31,IA
08-10-2016,47,IA
09-10-2016,44,IA
10-10-2016,60,IA
11-10-2016,69,IA
12-10-2016,44,IA
13-10-2016,48,IA
14-10-2016,63,IA
15-10-2016,45,IA
16-10-2016,52,IA
17-10-2016,47,IA
18-10-2016,39,IA
19-10-2016,58,IA
20-10-2016,46,IA
21-10-2016,57,IA
22-10-2016,60,IA
23-10-2016,55,IA
24-10-2016,54,IA
25-10-2016,50,IA
26-10-2016,52,IA
27-10-2016,49,IA
28-10-2016,63,IA
29-10-2016,54,IA
30-10-2016,51,IA
31-10-2016,58,IA
01-11-2016,54,IA
02-11-2016,54,IA
03-11-2016,65,IA
04-11-2016,73,IA
05-11-2016,61,IA
06-11-2016,55,IA
07-11-2016,66,IA
08-11-2016,55,IA
09-11-2016,49,IA
10-11-2016,58,IA
11-11-2016,49,IA
12-11-2016,60,IA
13-11-2016,56,IA
14-11-2016,62,IA
15-11-2016,71,IA
16-11-2016,77,IA
17-11-2016,69,IA
18-11-2016,84,IA
19-11-2016,50,IA
20-11-2016,57,IA
21-11-2016,65,IA
22-11-2016,68,IA
23-11-2016,64,IA
24-11-2016,69,IA
25-11-2016,61,IA
26-11-2016,63,IA
27-11-2016,68,IA
28-11-2016,62,IA
29-11-2016,52,IA
30-11-2016,47,IA
01-12-2016,56,IA
02-12-2016,53,IA
03-12-2016,53,IA
04-12-2016,62,IA
05-12-2016,67,IA
06-12-2016,61,IA
07-12-2016,57,IA
08-12-2016,56,IA
09-12-2016,57,IA
10-12-2016,63,IA
11-12-2016,69,IA
12-12-2016,75,IA
13-12-2016,76,IA
